1.45,0.45039,0.3337,0.16449,0.44439,0.33362,0.16596,0.45273,0.33129,0.1619
1.46,0.45331,0.33824,0.16787,0.44794,0.3381,0.16934,0.47421,0.33603,0.16526
1.47,0.45623,0.3428,0.1713,0.44964,0.3426,0.17277,0.40528,0.34008,0.16866
1.48,0.45914,0.34739,0.17477,0.44854,0.34709,0.17624,0.43738,0.34446,0.1721
1.49,0.46204,0.35201,0.17829,0.46012,0.35169,0.17976,0.41996,0.34866,0.17559
1.5,0.46495,0.35666,0.18186,0.49015,0.35659,0.18332,0.43767,0.35303,0.17912
1.51,0.46785,0.36134,0.18547,0.4477,0.36107,0.18693,0.41727,0.35721,0.18269
1.52,0.47074,0.36605,0.18913,0.47051,0.36577,0.19059,0.51858,0.36239,0.18631
1.53,0.47363,0.37078,0.19284,0.47918,0.37056,0.1943,0.51919,0.36758,0.18999
1.54,0.47652,0.37555,0.19659,0.45153,0.37508,0.19805,0.4807,0.37239,0.19371
1.55,0.4794,0.38034,0.2004,0.48819,0.37996,0.20185,0.52498,0.37764,0.19749
1.56,0.48228,0.38516,0.20425,0.47019,0.38466,0.20569,0.44933,0.38213,0.20131
1.57,0.48516,0.39002,0.20815,0.50219,0.38968,0.20959,0.47975,0.38693,0.20518
1.58,0.48803,0.3949,0.2121,0.50746,0.39476,0.21354,0.50298,0.39196,0.2091
1.59,0.49089,0.39981,0.2161,0.4622,0.39938,0.21753,0.49701,0.39693,0.21307
1.6,0.49376,0.40474,0.22014,0.50793,0.40446,0.22158,0.5241,0.40217,0.21709
1.61,0.49662,0.40971,0.22424,0.51541,0.40961,0.22567,0.4619,0.40679,0.22116
1.62,0.49947,0.4147,0.22839,0.50077,0.41462,0.22982,0.4557,0.41135,0.22527
1.63,0.50232,0.41973,0.23258,0.51983,0.41982,0.23402,0.50317,0.41638,0.22944
1.64,0.50517,0.42478,0.23683,0.50335,0.42485,0.23827,0.49383,0.42132,0.23365
1.65,0.50801,0.42986,0.24113,0.48023,0.42966,0.24256,0.5145,0.42646,0.23791
1.66,0.51085,0.43497,0.24548,0.55383,0.43519,0.24691,0.49683,0.43143,0.24223
1.67,0.51368,0.4401,0.24988,0.52315,0.44043,0.25132,0.45781,0.43601,0.24659
1.68,0.51651,0.44527,0.25433,0.53269,0.44575,0.25578,0.48848,0.4409,0.251
1.69,0.51933,0.45046,0.25884,0.52396,0.45099,0.26029,0.52808,0.44618,0.25546
1.7,0.52215,0.45568,0.2634,0.50819,0.45607,0.26485,0.5526,0.4517,0.25998
1.71,0.52497,0.46093,0.26801,0.49063,0.46098,0.26946,0.4979,0.45668,0.26454
1.72,0.52778,0.46621,0.27267,0.5174,0.46615,0.27412,0.54495,0.46213,0.26916
1.73,0.53058,0.47152,0.27738,0.53671,0.47152,0.27883,0.56233,0.46775,0.27384
1.74,0.53339,0.47685,0.28215,0.58204,0.47734,0.28361,0.58149,0.47357,0.27858
1.75,0.53618,0.48221,0.28697,0.53791,0.48272,0.28843,0.49929,0.47856,0.28336
1.76,0.53898,0.4876,0.29185,0.53977,0.48812,0.29332,0.48821,0.48344,0.2882
1.77,0.54177,0.49302,0.29678,0.55823,0.4937,0.29825,0.52696,0.48871,0.29309
1.78,0.54455,0.49847,0.30176,0.51817,0.49888,0.30324,0.51035,0.49382,0.29802
1.79,0.54733,0.50394,0.3068,0.54942,0.50438,0.30828,0.55909,0.49941,0.30302
1.8,0.5501,0.50944,0.3119,0.5133,0.50951,0.31338,0.58392,0.50525,0.30807
1.81,0.55288,0.51497,0.31705,0.4964,0.51447,0.31852,0.57441,0.51099,0.31318
1.82,0.55564,0.52053,0.32225,0.5569,0.52004,0.32373,0.5355,0.51635,0.31834
1.83,0.5584,0.52611,0.32751,0.55733,0.52562,0.32898,0.56148,0.52196,0.32356
1.84,0.56116,0.53172,0.33283,0.52294,0.53085,0.33429,0.59981,0.52796,0.32884
1.85,0.56391,0.53736,0.3382,0.60023,0.53685,0.33966,0.56159,0.53358,0.33418
1.86,0.56666,0.54303,0.34363,0.55697,0.54242,0.34508,0.48931,0.53847,0.33956
1.87,0.5694,0.54872,0.34912,0.59665,0.54838,0.35057,0.63923,0.54486,0.34501
1.88,0.57214,0.55444,0.35467,0.58996,0.55428,0.35611,0.59653,0.55083,0.35052
1.89,0.57487,0.56019,0.36027,0.53563,0.55964,0.36171,0.57863,0.55661,0.35609
1.9,0.5776,0.56597,0.36593,0.58123,0.56545,0.36736,0.57955,0.56241,0.36171
1.91,0.58032,0.57177,0.37165,0.5473,0.57092,0.37307,0.55262,0.56793,0.36739
1.92,0.58304,0.5776,0.37742,0.59802,0.57691,0.37884,0.59562,0.57389,0.37313
1.93,0.58575,0.58346,0.38326,0.63204,0.58323,0.38467,0.54216,0.57931,0.37892
1.94,0.58846,0.58934,0.38915,0.55184,0.58874,0.39056,0.58537,0.58517,0.38477
1.95,0.59116,0.59525,0.3951,0.58737,0.59462,0.3965,0.60744,0.59124,0.39069
1.96,0.59386,0.60119,0.40111,0.58578,0.60048,0.40251,0.60214,0.59726,0.39666
1.97,0.59655,0.60716,0.40719,0.57897,0.60627,0.40857,0.65163,0.60378,0.4027
1.98,0.59924,0.61315,0.41332,0.59811,0.61225,0.41469,0.616,0.60994,0.4088
1.99,0.60192,0.61917,0.41951,0.62332,0.61848,0.42088,0.60454,0.61598,0.41496
2,0.6046,0.62522,0.42576,0.59823,0.62446,0.42712,0.534,0.62132,0.42117
2.01,0.60727,0.63129,0.43207,0.64444,0.63091,0.43343,0.62534,0.62758,0.42744
2.02,0.60994,0.63739,0.43845,0.6173,0.63708,0.4398,0.62625,0.63384,0.43378
2.03,0.6126,0.64351,0.44488,0.63931,0.64347,0.44624,0.62604,0.6401,0.44018
2.04,0.61526,0.64967,0.45138,0.57761,0.64925,0.45273,0.58978,0.646,0.44664
2.05,0.61791,0.65585,0.45794,0.61799,0.65543,0.45928,0.59905,0.65199,0.45316
2.06,0.62056,0.66205,0.46456,0.63733,0.6618,0.4659,0.61308,0.65812,0.45974
2.07,0.6232,0.66828,0.47124,0.59568,0.66776,0.47258,0.63878,0.66451,0.46639
2.08,0.62584,0.67454,0.47799,0.63239,0.67408,0.47932,0.66911,0.6712,0.4731
2.09,0.62847,0.68083,0.4848,0.63716,0.68045,0.48613,0.60227,0.67722,0.47987
2.1,0.6311,0.68714,0.49167,0.64916,0.68695,0.493,0.68459,0.68407,0.48671
2.11,0.63372,0.69347,0.4986,0.63543,0.6933,0.49993,0.64599,0.69053,0.49362
